"","TS","Temp","RH","VPD","SR","WS"
"316","2019-12-31 06:45:00","19.11000","92.30000","0.17032826","  0.2240","2.332000"
"317","2019-12-31 07:00:00","19.18000","92.40000","0.16885112","  0.3350","3.533000"
"318","2019-12-31 07:15:00","19.32000","91.90000","0.18153529","  0.3350","3.523000"
"319","2019-12-31 07:30:00","19.39000","91.80000","0.18457853","  0.4470","2.303000"
"320","2019-12-31 07:45:00","19.37000","91.50000","0.19109353","  3.0180","3.149000"
"321","2019-12-31 08:00:00","19.37000","91.60000","0.18884537","  5.1410","5.013000"
"322","2019-12-31 08:15:00","19.41000","91.80000","0.18480825","  3.0180","3.801000"
"323","2019-12-31 08:30:00","19.44000","91.60000","0.18966924"," 15.0900","3.969000"
"324","2019-12-31 08:45:00","19.49000","91.70000","0.18799464"," 17.7700","4.908000"
"325","2019-12-31 09:00:00","19.62000","91.40000","0.19636892"," 17.1000","3.159000"
"326","2019-12-31 09:15:00","19.69000","91.60000","0.19263733"," 27.8300","3.603000"
"327","2019-12-31 09:30:00","19.86000","91.20000","0.20394919"," 44.4800","2.844000"
"328","2019-12-31 09:45:00","20.09000","91.20000","0.20687418"," 46.4900","2.982000"
"329","2019-12-31 10:00:00","20.25000","89.90000","0.23979527"," 29.8400","3.554000"
"330","2019-12-31 10:15:00","20.12000","90.10000","0.23316569"," 30.4000","3.149000"
"331","2019-12-31 10:30:00","20.16000","90.20000","0.23138206"," 19.8900","2.860000"
"332","2019-12-31 10:45:00","20.05000","90.70000","0.21808803"," 18.1000","3.223000"
"333","2019-12-31 11:00:00","19.87000","93.90000","0.14146150"," 10.9500","1.937000"
"334","2019-12-31 11:15:00","19.75000","96.00000","0.09207414"," 24.2500","2.145000"
"335","2019-12-31 11:30:00","19.98000","97.10000","0.06771194"," 66.0500","3.365000"
"336","2019-12-31 11:45:00","20.20000","96.80000","0.07574037"," 84.1000","4.482000"
"337","2019-12-31 12:00:00","20.93000","96.60000","0.08417733"," 61.7472","5.068000"
"338","2019-12-31 12:15:00","21.84000","94.90000","0.13350233"," 61.7472","2.654000"
"339","2019-12-31 12:30:00","22.05000","91.70000","0.22006848"," 61.7472","4.459000"
"340","2019-12-31 12:45:00","22.61000","89.50000","0.28804119"," 61.7472","4.077000"
"341","2019-12-31 13:00:00","22.49000","87.10000","0.35131124","102.2000","2.832000"
"342","2019-12-31 13:15:00","23.66000","82.00000","0.52612592"," 61.7472","2.773000"
"343","2019-12-31 13:30:00","23.51000","81.20000","0.54456865"," 81.2000","4.363000"
"344","2019-12-31 13:45:00","23.29000","85.60000","0.41161980"," 61.7472","3.451000"
"345","2019-12-31 14:00:00","24.22000","79.53000","0.61878376"," 61.7472","4.286000"
"346","2019-12-31 14:15:00","23.54000","82.30000","0.51363297"," 61.7472","3.735000"
"347","2019-12-31 14:30:00","24.66000","79.87000","0.62473454"," 61.7472","3.771000"
"348","2019-12-31 14:45:00","25.45000","77.46000","0.73321751"," 61.7472","4.008000"
"349","2019-12-31 15:00:00","25.59000","75.38000","0.80755883"," 61.7472","5.062000"
"350","2019-12-31 15:15:00","25.33000","75.36000","0.79583801"," 89.0000","2.945000"
"351","2019-12-31 15:30:00","24.55000","76.72000","0.71776231"," 87.2000","2.115000"
"352","2019-12-31 15:45:00","25.57000","74.89000","0.82265502"," 61.7472","3.513000"
"353","2019-12-31 16:00:00","26.18000","74.31000","0.87258929"," 61.7472","3.931000"
"354","2019-12-31 16:15:00","26.24000","73.11000","0.91658856"," 61.7472","3.062000"
"355","2019-12-31 16:30:00","26.39000","71.79000","0.97012634"," 61.7472","3.711000"
"356","2019-12-31 16:45:00","25.71000","73.14000","0.88732140"," 60.5300","2.832000"
"357","2019-12-31 17:00:00","24.71000","74.16000","0.80434203"," 34.1800","2.795000"
"358","2019-12-31 17:15:00","24.41000","76.14000","0.72951159"," 40.4300","1.702000"
"359","2019-12-31 17:30:00","24.10000","75.73000","0.72839459"," 27.0300","2.388000"
"360","2019-12-31 17:45:00","23.83000","77.19000","0.67356950"," 37.4200","3.012000"
"361","2019-12-31 18:00:00","23.92000","75.78000","0.71908377"," 30.9400","2.424000"
"362","2019-12-31 18:15:00","23.21000","77.43000","0.64204873","  8.3800","2.790000"
"363","2019-12-31 18:30:00","22.77000","79.43000","0.56978675","  7.8200","2.179000"
"364","2019-12-31 18:45:00","22.52000","79.97000","0.54648003","  7.7090","3.236000"
"365","2019-12-31 19:00:00","22.20000","81.60000","0.49233900","  0.8940","3.487000"
"366","2019-12-31 19:15:00","21.90000","82.60000","0.45714895","  1.0050","3.007000"
"367","2019-12-31 19:30:00","21.71000","84.10000","0.41292267","  0.5590","2.254000"
"368","2019-12-31 19:45:00","21.60000","84.30000","0.40499699","  0.6700","2.265000"
"369","2019-12-31 20:00:00","21.56000","84.60000","0.39628772","  0.5590","2.564000"
"370","2019-12-31 20:15:00","21.45000","85.10000","0.38084944","  0.6710","2.097000"
"371","2019-12-31 20:30:00","21.33000","86.10000","0.35268781","  0.8940","2.963000"
"372","2019-12-31 20:45:00","21.18000","86.70000","0.33437506","  0.8940","3.830000"
"373","2019-12-31 21:00:00","21.00000","87.30000","0.31578227","  0.5590","2.844000"
"374","2019-12-31 21:15:00","20.88000","87.50000","0.30852581","  0.7820","2.337000"
"375","2019-12-31 21:30:00","20.85000","87.80000","0.30056626","  0.7820","3.214000"
"376","2019-12-31 21:45:00","20.72000","88.50000","0.28106363","  0.4470","2.893000"
"377","2019-12-31 22:00:00","20.62000","88.40000","0.28176720","  0.7820","2.759000"
"378","2019-12-31 22:15:00","20.68000","88.20000","0.28768639","  1.0060","2.569000"
"379","2019-12-31 22:30:00","20.67000","88.20000","0.28750930","  0.5590","3.000000"
"380","2019-12-31 22:45:00","20.53000","88.90000","0.26813081","  0.4470","3.108000"
"381","2019-12-31 23:00:00","20.46000","89.10000","0.26216556","  0.6710","3.281000"
"382","2019-12-31 23:15:00","20.39000","89.60000","0.24906166","  1.0060","2.930000"
"383","2019-12-31 23:30:00","20.26000","90.10000","0.23519210","  0.3350","3.417000"
"384","2019-12-31 23:45:00","20.24000","90.40000","0.22778344","  0.5590","3.187000"
"385","2020-01-01 00:00:00","20.17000","90.90000","0.21498764","  0.7820","3.187000"
"386","2020-01-01 00:15:00","20.07000","91.20000","0.20661839","  0.4470","2.916000"
"387","2020-01-01 00:30:00","20.01000","91.30000","0.20351342","  1.2290","3.969000"
"388","2020-01-01 00:45:00","19.90000","91.60000","0.19516185","  0.3350","2.553000"
"389","2020-01-01 01:00:00","19.77000","91.80000","0.18898624","  0.6710","2.164000"
"390","2020-01-01 01:15:00","19.70000","92.20000","0.17898855","  0.5590","1.940000"
"391","2020-01-01 01:30:00","19.65000","92.70000","0.16699595","  0.1120","3.402000"
"392","2020-01-01 01:45:00","19.79000","92.70000","0.16845263","  0.4470","3.561000"
"393","2020-01-01 02:00:00","19.82000","92.50000","0.17338994","  0.4470","2.974000"
"394","2020-01-01 02:15:00","19.76000","92.40000","0.17504939","  0.6710","3.290000"
"395","2020-01-01 02:30:00","19.71000","92.50000","0.17221119","  0.3350","3.925000"
"396","2020-01-01 02:45:00","19.67000","92.30000","0.17636520","  0.7820","5.021000"
"397","2020-01-01 03:00:00","19.66000","92.50000","0.17167771","  0.4470","2.682000"
"398","2020-01-01 03:15:00","19.62000","92.70000","0.16668525","  0.4470","4.191000"
"399","2020-01-01 03:30:00","19.67000","92.40000","0.17407474","  1.1180","3.799000"
"400","2020-01-01 03:45:00","19.70000","92.30000","0.17669382","  0.3350","4.645000"
"401","2020-01-01 04:00:00","19.65000","92.20000","0.17843403","  0.5590","3.848000"
"402","2020-01-01 04:15:00","19.49000","92.10000","0.17893466","  0.7820","3.311000"
"403","2020-01-01 04:30:00","19.52000","92.80000","0.16338398","  0.6710","3.825000"
"404","2020-01-01 04:45:00","19.46000","92.20000","0.17634055","  0.5590","4.668000"
"405","2020-01-01 05:00:00","19.47000","92.10000","0.17871237","  0.6710","3.159000"
"406","2020-01-01 05:15:00","19.30000","92.40000","0.17011753","  0.4470","4.188000"
"407","2020-01-01 05:30:00","19.32000","92.50000","0.16808823","  0.5590","3.716000"
"408","2020-01-01 05:45:00","19.46000","92.00000","0.18086210","  0.5590","3.423000"
"409","2020-01-01 06:00:00","19.57000","92.20000","0.17754993","  0.7820","2.782000"
"410","2020-01-01 06:15:00","19.50000","91.40000","0.19491072","  0.6710","3.419000"
"411","2020-01-01 06:30:00","19.41000","92.20000","0.17579321","  0.8940","3.329000"
"412","2020-01-01 06:45:00","19.51000","91.90000","0.18369281","  0.3350","2.963000"
"413","2020-01-01 07:00:00","19.30000","92.40000","0.17011753","  0.8940","3.535000"
"414","2020-01-01 07:15:00","19.18000","93.00000","0.15552077","  0.4470","2.688000"
"415","2020-01-01 07:30:00","19.15000","93.30000","0.14857763","  1.1180","2.842000"
"416","2020-01-01 07:45:00","19.12000","93.60000","0.14165981","  3.1300","2.777000"
"417","2020-01-01 08:00:00","19.17000","93.90000","0.13544084","  3.0190","2.195000"
"418","2020-01-01 08:15:00","19.30000","93.80000","0.13878009"," 10.1700","2.425000"
"419","2020-01-01 08:30:00","19.57000","93.10000","0.15706340"," 16.4300","3.281000"
"420","2020-01-01 08:45:00","19.63000","92.80000","0.16450398"," 24.5900","2.685000"
"421","2020-01-01 09:00:00","19.84000","92.50000","0.17360502"," 38.7900","2.519000"
"422","2020-01-01 09:15:00","20.22000","91.70000","0.19669454"," 50.1800","3.306000"
"423","2020-01-01 09:30:00","20.52000","90.90000","0.21968348"," 36.5500","2.620000"
"424","2020-01-01 09:45:00","20.67000","90.20000","0.23877891"," 60.0100","3.213000"
"425","2020-01-01 10:00:00","21.04000","88.90000","0.27667750"," 69.4000","4.892000"
"426","2020-01-01 10:15:00","21.53000","87.80000","0.31336669","127.0000","3.247000"
"427","2020-01-01 10:30:00","22.40000","85.10000","0.40356590","109.0000","3.031000"
"428","2020-01-01 10:45:00","22.85000","82.60000","0.48431925","165.8000","4.284000"
"429","2020-01-01 11:00:00","23.69000","79.03000","0.61404410","218.0000","3.477000"
"430","2020-01-01 11:15:00","24.41000","76.95000","0.70474611","166.6000","4.480000"
"431","2020-01-01 11:30:00","24.46000","77.08000","0.70287057","148.3000","3.753000"
"432","2020-01-01 11:45:00","24.64000","74.76000","0.78238830","157.9000","5.251000"
"433","2020-01-01 12:00:00","25.07000","75.35000","0.78394477"," 61.7472","3.979000"
"434","2020-01-01 12:15:00","25.54000","70.79000","0.95527812","145.8000","4.746000"
"435","2020-01-01 12:30:00","26.00000","70.74000","0.98333686","136.2000","4.503000"
"436","2020-01-01 12:45:00","26.26000","68.22000","1.08455102"," 61.7472","3.105000"
"437","2020-01-01 13:00:00","27.59000","66.73000","1.22759197"," 61.7472","3.897000"
"438","2020-01-01 13:15:00","27.55000","64.69000","1.29982300","131.3000","4.183000"
"439","2020-01-01 13:30:00","27.36000","65.62000","1.25160758","130.4000","2.733000"
"440","2020-01-01 13:45:00","27.77000","63.34000","1.36696131"," 61.7472","3.299000"
"441","2020-01-01 14:00:00","27.21000","64.95000","1.26484372"," 96.2000","1.570000"
"442","2020-01-01 14:15:00","26.68000","66.44000","1.17398309","215.5000","3.953000"
"443","2020-01-01 14:30:00","28.29000","61.25000","1.48929716"," 61.7472","3.766000"
"444","2020-01-01 14:45:00","28.16000","61.23000","1.47884893"," 61.7472","2.455000"
"445","2020-01-01 15:00:00","28.74000","60.05000","1.57601814","217.4000","1.718000"
"446","2020-01-01 15:15:00","28.95000","58.61000","1.65278478","214.0000","2.733000"
"447","2020-01-01 15:30:00","28.21000","59.12000","1.56387288","124.2000","2.835000"
"448","2020-01-01 15:45:00","27.49000","61.21000","1.42293021"," 87.4000","2.741000"
"449","2020-01-01 16:00:00","28.35000","60.42000","1.52650759","161.6000","1.834000"
"450","2020-01-01 16:15:00","28.55000","57.16000","1.67152462"," 76.0500","2.924000"
"451","2020-01-01 16:30:00","27.38000","61.60000","1.39959271"," 53.7100","2.450000"
"452","2020-01-01 16:45:00","27.63000","59.89000","1.48343434"," 58.4100","3.209000"
"453","2020-01-01 17:00:00","26.50000","62.35000","1.30318051"," 40.3200","1.454000"
"454","2020-01-01 17:15:00","26.09000","64.91000","1.18555319"," 26.9100","2.581000"
"455","2020-01-01 17:30:00","26.03000","64.75000","1.18674438"," 48.0200","2.594000"
"456","2020-01-01 17:45:00","26.65000","61.85000","1.33219608"," 69.4700","2.388000"
"457","2020-01-01 18:00:00","26.65000","63.02000","1.29133974"," 40.2100","2.499000"
"458","2020-01-01 18:15:00","26.07000","64.36000","1.20271366"," 20.2100","2.386000"
"459","2020-01-01 18:30:00","25.46000","66.65000","1.08550678"," 13.5100","2.231000"
"460","2020-01-01 18:45:00","24.85000","68.53000","0.98780812","  6.9240","3.139000"
"461","2020-01-01 19:00:00","24.46000","69.89000","0.92336094","  0.7820","1.452000"
"462","2020-01-01 19:15:00","24.04000","71.09000","0.86453361","  0.1120","2.149000"
"463","2020-01-01 19:30:00","23.66000","73.52000","0.77398968","  0.4470","1.940000"
"464","2020-01-01 19:45:00","23.50000","75.41000","0.71185520","  0.4470","1.939000"
"465","2020-01-01 20:00:00","23.22000","77.12000","0.65126043","  0.4470","2.381000"
"466","2020-01-01 20:15:00","23.02000","78.97000","0.59141098","  0.3350","2.277000"
"467","2020-01-01 20:30:00","22.84000","80.30000","0.54800652","  0.5590","2.602000"
"468","2020-01-01 20:45:00","22.70000","80.80000","0.52958642","  0.4470","2.352000"
"469","2020-01-01 21:00:00","22.47000","82.10000","0.48688671","  1.0050","2.180000"
"470","2020-01-01 21:15:00","22.33000","83.00000","0.45848952","  0.7820","2.185000"
"471","2020-01-01 21:30:00","22.24000","84.00000","0.42916412","  0.3350","2.986000"
"472","2020-01-01 21:45:00","22.20000","84.10000","0.42544512","  0.6700","2.648000"
"473","2020-01-01 22:00:00","22.18000","84.10000","0.42492758","  0.7820","3.441000"
"474","2020-01-01 22:15:00","22.13000","84.20000","0.42097176","  0.3350","3.719000"
"475","2020-01-01 22:30:00","22.13000","84.50000","0.41297862","  0.7820","3.118000"
"476","2020-01-01 22:45:00","22.02000","85.10000","0.39434117","  0.6710","2.737000"
"477","2020-01-01 23:00:00","22.04000","85.30000","0.38952243","  1.1180","3.143000"
"478","2020-01-01 23:15:00","21.90000","85.90000","0.37044828","  0.6710","3.143000"
"479","2020-01-01 23:30:00","21.81000","86.70000","0.34751628","  0.5590","2.602000"
"480","2020-01-01 23:45:00","21.69000","87.30000","0.32941600","  0.7820","2.723000"
"481","2020-01-02 00:00:00","21.68000","87.80000","0.31625359","  0.3350","2.429000"
"482","2020-01-02 00:15:00","21.63000","88.20000","0.30495138","  0.1120","3.713000"
"483","2020-01-02 00:30:00","21.56000","88.60000","0.29335585","  0.5590","3.992000"
"484","2020-01-02 00:45:00","21.47000","89.00000","0.28150839","  0.5590","3.258000"
"485","2020-01-02 01:00:00","21.45000","89.20000","0.27605194","  0.4470","2.886000"
"486","2020-01-02 01:15:00","21.37000","89.70000","0.26198535","  0.8940","3.270000"
"487","2020-01-02 01:30:00","21.27000","90.10000","0.25027302","  0.5590","3.252000"
"488","2020-01-02 01:45:00","21.27000","90.60000","0.23763297","  0.6710","2.932000"
"489","2020-01-02 02:00:00","21.16000","90.80000","0.23101345","  0.6710","3.869000"
"490","2020-01-02 02:15:00","21.00000","91.10000","0.22129623","  1.0060","2.502000"
"491","2020-01-02 02:30:00","20.95000","91.10000","0.22061752","  0.3350","4.175000"
"492","2020-01-02 02:45:00","20.82000","91.40000","0.21148402","  0.3350","2.314000"
"493","2020-01-02 03:00:00","20.97000","90.90000","0.22585258","  0.4470","3.422000"
"494","2020-01-02 03:15:00","20.98000","89.50000","0.26075928","  0.2240","3.755000"
"495","2020-01-02 03:30:00","20.95000","88.40000","0.28754643","  0.8940","3.869000"
"496","2020-01-02 03:45:00","20.99000","88.10000","0.29570878","  1.1180","4.181000"
"497","2020-01-02 04:00:00","20.91000","87.70000","0.30414978","  0.3350","4.170000"
"498","2020-01-02 04:15:00","20.89000","88.50000","0.28401830","  0.6710","4.044000"
"499","2020-01-02 04:30:00","20.85000","88.40000","0.28578431","  1.0060","1.730000"
"500","2020-01-02 04:45:00","20.90000","89.10000","0.26936549","  0.4470","2.406000"
"501","2020-01-02 05:00:00","20.93000","89.20000","0.26738682","  1.0060","1.957000"
"502","2020-01-02 05:15:00","20.96000","89.10000","0.27036056","  1.1180","3.773000"
"503","2020-01-02 05:30:00","20.87000","89.40000","0.26146908","  0.7820","3.084000"
"504","2020-01-02 05:45:00","20.81000","89.70000","0.25313325","  1.2290","2.662000"
"505","2020-01-02 06:00:00","20.83000","89.40000","0.26082672","  0.4470","3.280000"
"506","2020-01-02 06:15:00","20.86000","89.30000","0.26377354","  0.6710","3.703000"
"507","2020-01-02 06:30:00","20.79000","89.20000","0.26509491","  0.8940","2.780000"
"508","2020-01-02 06:45:00","20.64000","89.40000","0.25779432","  0.3350","2.344000"
"509","2020-01-02 07:00:00","20.64000","89.20000","0.26265837","  1.1180","3.796000"
"510","2020-01-02 07:15:00","20.62000","90.00000","0.24290276","  0.8940","3.203000"
"511","2020-01-02 07:30:00","20.60000","89.70000","0.24988176","  0.7820","3.241000"
"512","2020-01-02 07:45:00","20.58000","89.60000","0.25199705","  3.2410","2.958000"
"513","2020-01-02 08:00:00","20.57000","89.80000","0.24699870","  3.8000","2.540000"
"514","2020-01-02 08:15:00","20.69000","89.70000","0.25127076","  4.3590","1.896000"
"515","2020-01-02 08:30:00","20.79000","89.40000","0.26018575"," 12.7400","3.170000"
"516","2020-01-02 08:45:00","20.87000","89.30000","0.26393577"," 30.0600","2.734000"
"517","2020-01-02 09:00:00","21.01000","89.10000","0.27119224"," 43.2500","3.747000"
"518","2020-01-02 09:15:00","21.35000","87.30000","0.32263500"," 57.4400","4.702000"
"519","2020-01-02 09:30:00","21.69000","85.80000","0.36832341"," 47.0500","3.167000"
"520","2020-01-02 09:45:00","22.31000","83.40000","0.44715747"," 81.9000","4.905000"
"521","2020-01-02 10:00:00","22.36000","84.00000","0.43230720"," 56.2100","3.650000"
"522","2020-01-02 10:15:00","22.80000","82.10000","0.49673001"," 89.2000","3.922000"
"523","2020-01-02 10:30:00","23.24000","80.90000","0.54432271","156.1000","4.137000"
"524","2020-01-02 10:45:00","23.99000","78.37000","0.64489223"," 61.7472","4.154000"
"525","2020-01-02 11:00:00","24.75000","75.41000","0.76726190"," 61.7472","4.074000"
"526","2020-01-02 11:15:00","25.50000","72.61000","0.89363399"," 61.7472","4.302000"
"527","2020-01-02 11:30:00","25.67000","70.42000","0.97486353","173.9000","4.287000"
"528","2020-01-02 11:45:00","26.38000","68.78000","1.07300598"," 61.7472","3.046000"
"529","2020-01-02 12:00:00","26.08000","68.78000","1.05417817","103.8000","3.348000"
"530","2020-01-02 12:15:00","26.61000","66.80000","1.15661739","144.1000","3.399000"
"531","2020-01-02 12:30:00","27.20000","66.29000","1.21577501","179.0000","3.747000"
